                -0.16196E-07                -0.12870E-03                 0.58419E-05                 0.41029E-02                -0.18734E-04                -0.52777E-03                -0.14476E-06                -0.48755E-03                 0.17345E-04                 0.92974E-02                -0.24145E-04                -0.81131E-03
                -0.28983E-07                -0.17167E-03                 0.57509E-05                 0.70480E-03                -0.17141E-04                -0.65035E-03                -0.20200E-06                -0.58799E-03                 0.16981E-04                 0.28911E-02                -0.18060E-04                -0.92260E-03
                -0.46505E-07                -0.21701E-03                 0.56374E-05                 0.33770E-02                -0.18015E-04                -0.78185E-03                -0.27606E-06                -0.69655E-03                 0.16588E-04                 0.69958E-02                -0.21393E-04                -0.10464E-02
                -0.68300E-07                -0.26262E-03                 0.55071E-05                 0.74520E-02                -0.20279E-04                -0.92064E-03                -0.37114E-06                -0.81339E-03                 0.16170E-04                 0.13932E-01                -0.27851E-04                -0.11905E-02
                -0.93377E-07                -0.30683E-03                 0.53651E-05                 0.61714E-02                -0.18393E-04                -0.10654E-02                -0.49151E-06                -0.93832E-03                 0.15732E-04                 0.10255E-01                -0.23230E-04                -0.13602E-02
                -0.12076E-06                -0.34869E-03                 0.52132E-05                 0.86394E-03                -0.13484E-04                -0.12145E-02                -0.64112E-06                -0.10706E-02                 0.15273E-04                 0.40262E-02                -0.12600E-04                -0.15568E-02
                -0.14974E-06                -0.38808E-03                 0.50511E-05                 0.18217E-02                -0.13734E-04                -0.13666E-02                -0.82253E-06                -0.12088E-02                 0.14784E-04                 0.55693E-02                -0.14271E-04                -0.17770E-02
                -0.18033E-06                -0.42568E-03                 0.48778E-05                 0.74100E-02                -0.18639E-04                -0.15207E-02                -0.10360E-05                -0.13512E-02                 0.14273E-04                 0.11947E-01                -0.26330E-04                -0.20138E-02
                -0.21331E-06                -0.46274E-03                 0.46912E-05                 0.66966E-02                -0.17018E-04                -0.16760E-02                -0.12787E-05                -0.14954E-02                 0.13758E-04                 0.12752E-01                -0.26141E-04                -0.22572E-02
                -0.24997E-06                -0.50069E-03                 0.44905E-05                 0.19369E-02                -0.10080E-04                -0.18315E-02                -0.15447E-05                -0.16390E-02                 0.13243E-04                 0.51642E-02                -0.77854E-05                -0.24961E-02
                -0.29180E-06                -0.54079E-03                 0.42782E-05                 0.12975E-02                -0.85082E-05                -0.19863E-02                -0.18256E-05                -0.17797E-02                 0.12712E-04                 0.35713E-02                -0.31732E-05                -0.27201E-02
                -0.34015E-06                -0.58371E-03                 0.40559E-05                 0.55709E-02                -0.14100E-04                -0.21392E-02                -0.21127E-05                -0.19155E-02                 0.12166E-04                 0.11376E-01                -0.23240E-04                -0.29219E-02
